datetime,open,high,low,close,volume
2024-02-09 10:00:00+00:00,46522.0,46806.24,46521.99,46779.52,1734.15463
2024-02-09 11:00:00+00:00,46779.53,47299.88,46677.75,47180.02,4364.43199
2024-02-09 12:00:00+00:00,47180.01,47699.0,47126.29,47323.99,6269.54291
2024-02-09 13:00:00+00:00,47324.0,47640.82,47254.01,47465.96,3042.13286
2024-02-09 14:00:00+00:00,47465.97,47719.44,46652.0,47062.01,7226.43714
2024-02-09 15:00:00+00:00,47062.0,47271.1,46765.44,47159.99,4659.54706
2024-02-09 16:00:00+00:00,47159.99,47498.0,47134.0,47275.88,3475.83863
2024-02-09 17:00:00+00:00,47275.88,47661.99,47215.69,47652.24,3223.87771
2024-02-09 18:00:00+00:00,47652.24,48200.0,47489.47,47602.0,7081.27669
2024-02-09 19:00:00+00:00,47602.0,47663.71,47248.04,47509.48,3180.19736
2024-02-09 20:00:00+00:00,47509.48,47693.28,47457.13,47511.29,3010.02275
2024-02-09 21:00:00+00:00,47511.3,47600.0,47286.11,47507.25,1967.69425
2024-02-09 22:00:00+00:00,47507.24,47552.0,47035.92,47272.61,1337.29002
2024-02-09 23:00:00+00:00,47272.61,47283.69,47058.0,47132.77,1162.93777
2024-02-10 00:00:00+00:00,47132.78,47250.0,47044.88,47088.0,1111.66671
2024-02-10 01:00:00+00:00,47088.0,47355.23,47061.1,47302.01,1109.83397
2024-02-10 02:00:00+00:00,47302.01,47333.0,47275.06,47311.39,531.47681
2024-02-10 03:00:00+00:00,47311.4,47504.0,47311.39,47376.62,1148.05953
2024-02-10 04:00:00+00:00,47376.62,47430.03,47313.29,47409.5,534.44554
2024-02-10 05:00:00+00:00,47409.49,47421.29,47255.39,47326.83,489.20761
2024-02-10 06:00:00+00:00,47326.82,47350.0,47265.69,47349.99,473.08547
2024-02-10 07:00:00+00:00,47349.99,47352.98,47145.4,47151.72,658.5542
2024-02-10 08:00:00+00:00,47151.72,47274.0,47068.35,47087.7,832.29961
2024-02-10 09:00:00+00:00,47087.69,47228.07,47049.63,47066.0,762.14702
2024-02-10 10:00:00+00:00,47066.0,47172.69,46800.0,46884.22,1574.54712
2024-02-10 11:00:00+00:00,46884.22,47199.41,46851.65,47182.0,1377.94159
2024-02-10 12:00:00+00:00,47182.01,47267.98,47151.1,47231.55,968.00077
2024-02-10 13:00:00+00:00,47231.54,47378.41,47105.44,47303.59,1291.4362
2024-02-10 14:00:00+00:00,47303.58,47374.0,47236.89,47270.0,694.97488
2024-02-10 15:00:00+00:00,47270.0,47358.17,47249.55,47353.48,670.46692
2024-02-10 16:00:00+00:00,47353.48,47353.48,47198.0,47250.0,586.82519
2024-02-10 17:00:00+00:00,47249.99,47340.0,47154.52,47196.48,776.17718
2024-02-10 18:00:00+00:00,47196.49,47337.92,47182.31,47329.37,604.31858
2024-02-10 19:00:00+00:00,47329.38,47660.0,47304.72,47531.09,1413.68092
2024-02-10 20:00:00+00:00,47531.09,48170.0,47454.37,47878.0,2793.79967
2024-02-10 21:00:00+00:00,47878.0,48149.81,47775.01,47941.63,1930.43555
2024-02-10 22:00:00+00:00,47941.64,47954.0,47606.28,47825.9,1437.5822
2024-02-10 23:00:00+00:00,47825.9,47944.81,47700.0,47751.09,1031.39612
2024-02-11 00:00:00+00:00,47751.08,47779.57,47610.48,47732.43,751.47522
2024-02-11 01:00:00+00:00,47732.44,47759.05,47557.16,47626.58,647.86987
2024-02-11 02:00:00+00:00,47626.59,47776.2,47623.41,47774.23,574.29725
2024-02-11 03:00:00+00:00,47774.23,48557.0,47774.22,48519.61,4479.29883
2024-02-11 04:00:00+00:00,48519.6,48592.66,48261.49,48294.76,1661.3563
2024-02-11 05:00:00+00:00,48294.76,48340.0,48133.33,48224.7,925.81841
2024-02-11 06:00:00+00:00,48224.71,48314.54,48125.0,48221.94,1128.06797
2024-02-11 07:00:00+00:00,48221.94,48355.0,48061.1,48179.52,1037.19003
2024-02-11 08:00:00+00:00,48179.51,48286.55,48075.87,48140.0,800.50147
2024-02-11 09:00:00+00:00,48139.99,48223.59,48096.0,48139.99,717.14712
2024-02-11 10:00:00+00:00,48140.0,48187.62,47922.33,48142.78,1033.2732
2024-02-11 11:00:00+00:00,48142.79,48438.81,48138.05,48411.71,1356.06845
2024-02-11 12:00:00+00:00,48411.71,48469.07,48257.01,48291.01,1360.05282
2024-02-11 13:00:00+00:00,48291.01,48347.0,48026.53,48058.12,1774.25568
2024-02-11 14:00:00+00:00,48058.12,48245.01,47931.82,48234.56,1431.34837
2024-02-11 15:00:00+00:00,48234.55,48234.56,48028.87,48150.43,900.5631
2024-02-11 16:00:00+00:00,48150.43,48205.0,47948.38,48104.01,1274.71353
2024-02-11 17:00:00+00:00,48104.01,48394.29,48104.0,48292.0,1327.55281
2024-02-11 18:00:00+00:00,48292.01,48356.37,48012.0,48282.22,1282.83115
2024-02-11 19:00:00+00:00,48282.22,48388.0,48242.26,48284.0,756.31572
2024-02-11 20:00:00+00:00,48283.99,48375.0,47981.1,48034.55,1413.22456
2024-02-11 21:00:00+00:00,48034.55,48133.99,47971.18,48116.0,1072.59822
2024-02-11 22:00:00+00:00,48115.99,48230.47,48088.0,48136.0,1117.46161
2024-02-11 23:00:00+00:00,48135.99,48300.0,48021.81,48299.99,1135.52668
2024-02-12 00:00:00+00:00,48300.0,48826.81,48231.1,48604.0,3876.37218
2024-02-12 01:00:00+00:00,48604.01,48611.0,48333.0,48485.74,1430.13582
2024-02-12 02:00:00+00:00,48485.74,48540.0,48009.52,48151.1,1662.85798
2024-02-12 03:00:00+00:00,48151.1,48231.1,48069.96,48145.0,754.32016
2024-02-12 04:00:00+00:00,48145.0,48145.01,48022.8,48070.0,646.94197
2024-02-12 05:00:00+00:00,48070.0,48183.43,48065.33,48073.18,482.26385
2024-02-12 06:00:00+00:00,48073.18,48171.21,47755.81,48149.43,1679.36861
2024-02-12 07:00:00+00:00,48149.43,48382.27,48118.08,48203.98,1636.34482
2024-02-12 08:00:00+00:00,48203.98,48311.15,48057.72,48114.01,986.77915
2024-02-12 09:00:00+00:00,48114.0,48129.47,47833.33,47880.92,1312.3213
2024-02-12 10:00:00+00:00,47880.92,48070.01,47710.01,47872.07,1756.39686
2024-02-12 11:00:00+00:00,47872.06,47926.36,47750.0,47903.03,1389.27351
2024-02-12 12:00:00+00:00,47903.04,48035.59,47841.0,48032.0,998.16608
2024-02-12 13:00:00+00:00,48031.99,48049.99,47894.24,47949.85,821.4727
2024-02-12 14:00:00+00:00,47949.85,48798.0,47929.13,48798.0,4057.27981
2024-02-12 15:00:00+00:00,48797.99,49950.0,48669.39,49917.8,10844.63202
2024-02-12 16:00:00+00:00,49917.8,49949.95,49372.22,49582.33,5386.65429
2024-02-12 17:00:00+00:00,49582.34,50334.82,49551.1,49854.48,7188.22064
2024-02-12 18:00:00+00:00,49854.49,49995.0,49673.1,49741.96,2623.01792
2024-02-12 19:00:00+00:00,49741.96,49942.76,49500.0,49532.03,2080.05295
2024-02-12 20:00:00+00:00,49532.02,50240.0,49532.02,50162.96,2691.51991
2024-02-12 21:00:00+00:00,50162.97,50271.02,49805.71,49816.3,2151.09064
2024-02-12 22:00:00+00:00,49816.31,50076.0,49816.3,50021.1,1072.29466
2024-02-12 23:00:00+00:00,50021.09,50049.43,49815.4,49917.27,1482.18922
2024-02-13 00:00:00+00:00,49917.28,50160.57,49904.0,50101.7,1751.68312
2024-02-13 01:00:00+00:00,50101.71,50368.61,49990.0,50141.16,1894.40779
2024-02-13 02:00:00+00:00,50141.15,50155.08,49840.0,49947.57,1321.82342
2024-02-13 03:00:00+00:00,49947.57,49959.24,49724.33,49789.99,1207.29588
2024-02-13 04:00:00+00:00,49790.0,49971.1,49789.99,49902.46,742.81902
2024-02-13 05:00:00+00:00,49902.46,50050.0,49816.6,50050.0,854.83365
2024-02-13 06:00:00+00:00,50049.99,50099.0,49962.14,50000.0,894.78904
2024-02-13 07:00:00+00:00,50000.0,50117.84,49900.1,49983.09,1562.62636
2024-02-13 08:00:00+00:00,49983.09,50151.1,49972.0,50117.98,1531.24026
2024-02-13 09:00:00+00:00,50117.99,50247.0,50000.66,50204.99,2287.51431
2024-02-13 10:00:00+00:00,50204.98,50220.6,49842.98,49861.09,2273.04945
2024-02-13 11:00:00+00:00,49861.08,50032.14,49650.0,49988.12,2733.08983
2024-02-13 12:00:00+00:00,49988.12,49996.0,49791.1,49860.0,1347.40959
2024-02-13 13:00:00+00:00,49860.0,49930.22,49188.1,49528.06,4797.41297
2024-02-13 14:00:00+00:00,49528.05,49651.3,48400.0,48692.16,8589.65035
2024-02-13 15:00:00+00:00,48692.17,49009.95,48444.0,48727.47,4624.00024
2024-02-13 16:00:00+00:00,48727.47,48855.29,48460.08,48477.07,2764.1038
2024-02-13 17:00:00+00:00,48477.58,48888.88,48300.95,48844.19,3201.76673
2024-02-13 18:00:00+00:00,48844.18,49263.57,48825.0,49107.84,2659.17205
2024-02-13 19:00:00+00:00,49107.84,49268.21,48912.0,49036.73,1767.2182
2024-02-13 20:00:00+00:00,49036.74,49500.0,49011.1,49399.41,2745.41119
2024-02-13 21:00:00+00:00,49399.4,49743.34,49341.94,49525.0,1852.05652
2024-02-13 22:00:00+00:00,49524.99,49624.0,49315.69,49521.54,993.28324
2024-02-13 23:00:00+00:00,49521.53,49775.0,49358.0,49699.59,1154.91005
2024-02-14 00:00:00+00:00,49699.6,49712.94,49381.1,49482.81,1098.18833
2024-02-14 01:00:00+00:00,49482.8,49531.1,49333.0,49433.29,931.36429
2024-02-14 02:00:00+00:00,49433.29,49560.06,49378.07,49490.48,581.45418
2024-02-14 03:00:00+00:00,49490.47,49615.97,49471.44,49518.61,595.44621
2024-02-14 04:00:00+00:00,49518.61,49584.55,49225.01,49385.99,827.1498
2024-02-14 05:00:00+00:00,49385.99,49633.77,49385.99,49539.05,879.77535
2024-02-14 06:00:00+00:00,49539.05,49656.07,49512.4,49637.83,876.97938
2024-02-14 07:00:00+00:00,49637.83,49877.22,49627.52,49838.93,1415.02028
2024-02-14 08:00:00+00:00,49838.93,50800.0,49741.19,50758.0,4164.03121
2024-02-14 09:00:00+00:00,50758.0,51686.0,50626.53,51551.1,8448.03702
2024-02-14 10:00:00+00:00,51551.1,51585.99,51238.36,51300.0,3117.11841
2024-02-14 11:00:00+00:00,51300.01,51723.08,50984.8,51555.12,4171.93821
2024-02-14 12:00:00+00:00,51555.12,51828.93,51411.77,51575.5,3599.00599
2024-02-14 13:00:00+00:00,51575.5,51815.32,51506.2,51786.01,2435.52976
2024-02-14 14:00:00+00:00,51786.0,52043.71,51557.98,51908.45,4671.42903
2024-02-14 15:00:00+00:00,51908.45,51989.99,51276.24,51590.0,4728.5859
2024-02-14 16:00:00+00:00,51590.0,51750.0,51200.24,51581.35,3256.79429
2024-02-14 17:00:00+00:00,51581.34,51729.71,51484.54,51663.99,1867.14913
2024-02-14 18:00:00+00:00,51663.99,51686.0,51378.0,51445.45,1865.86007
2024-02-14 19:00:00+00:00,51445.44,51680.0,51202.44,51678.0,1879.61745
2024-02-14 20:00:00+00:00,51677.99,51866.01,51634.0,51686.14,2209.91599
2024-02-14 21:00:00+00:00,51686.15,51782.17,51464.0,51725.25,1245.46814
2024-02-14 22:00:00+00:00,51725.26,51811.05,51608.0,51792.43,802.81576
2024-02-14 23:00:00+00:00,51792.44,51888.0,51733.95,51795.17,1377.69983
2024-02-15 00:00:00+00:00,51795.17,52500.0,51763.47,52321.2,3790.36754
2024-02-15 01:00:00+00:00,52321.19,52351.1,51717.58,51901.45,2652.5704
2024-02-15 02:00:00+00:00,51901.46,52220.12,51866.23,52048.46,1670.84571
2024-02-15 03:00:00+00:00,52048.45,52390.0,52033.14,52343.32,1371.41333
2024-02-15 04:00:00+00:00,52343.32,52364.55,52114.71,52140.0,1462.67778
2024-02-15 05:00:00+00:00,52140.0,52235.29,51814.14,51955.66,1371.71894
2024-02-15 06:00:00+00:00,51955.67,52091.58,51840.27,51974.5,1309.61682
2024-02-15 07:00:00+00:00,51974.49,52100.0,51634.01,51776.61,2014.64205
2024-02-15 08:00:00+00:00,51776.6,51981.1,51650.0,51934.01,1324.11775
2024-02-15 09:00:00+00:00,51934.01,52261.36,51870.0,52165.99,1836.15509
2024-02-15 10:00:00+00:00,52166.0,52344.16,52096.0,52286.7,1699.22638
2024-02-15 11:00:00+00:00,52286.71,52498.12,52161.1,52330.0,1921.71223
2024-02-15 12:00:00+00:00,52330.0,52494.0,52080.0,52331.94,2139.43803
2024-02-15 13:00:00+00:00,52331.94,52353.55,52085.24,52217.73,1833.56019
2024-02-15 14:00:00+00:00,52217.72,52816.62,52078.0,52621.31,4519.44224
2024-02-15 15:00:00+00:00,52621.31,52660.0,51721.31,51948.23,5423.15108
2024-02-15 16:00:00+00:00,51948.24,52380.0,51742.0,52265.32,3408.06139
2024-02-15 17:00:00+00:00,52265.32,52317.3,51850.5,51875.59,2173.95966
2024-02-15 18:00:00+00:00,51875.6,52060.0,51831.34,51977.99,1611.13065
2024-02-15 19:00:00+00:00,51977.98,52056.0,51725.0,52002.01,2065.22624
2024-02-15 20:00:00+00:00,52002.01,52011.1,51569.81,51686.0,2961.36308
2024-02-15 21:00:00+00:00,51686.0,51807.65,51314.0,51327.27,2310.78155
2024-02-15 22:00:00+00:00,51327.27,51823.52,51317.0,51644.4,1489.34918
2024-02-15 23:00:00+00:00,51644.39,51973.48,51622.3,51880.0,1455.50324
2024-02-16 00:00:00+00:00,51880.01,52005.5,51803.6,51914.08,1048.15528
2024-02-16 01:00:00+00:00,51914.08,52155.5,51876.86,51952.63,1453.51703
2024-02-16 02:00:00+00:00,51952.63,52200.0,51848.06,52168.15,1105.26394
2024-02-16 03:00:00+00:00,52168.14,52328.0,52100.0,52280.25,1318.31237
2024-02-16 04:00:00+00:00,52280.25,52343.28,52121.1,52121.99,1100.67086
2024-02-16 05:00:00+00:00,52122.0,52198.99,52009.63,52064.38,1025.10353
2024-02-16 06:00:00+00:00,52064.39,52164.0,51845.0,51897.95,1287.80636
2024-02-16 07:00:00+00:00,51897.95,51959.0,51700.0,51731.99,2497.34557
2024-02-16 08:00:00+00:00,51732.0,52000.0,51688.44,51829.3,1732.23718
2024-02-16 09:00:00+00:00,51829.29,51977.4,51566.0,51827.99,2225.73346
2024-02-16 10:00:00+00:00,51827.99,52300.01,51791.1,52300.0,2193.83727
2024-02-16 11:00:00+00:00,52299.99,52435.86,52176.04,52213.86,2571.68653
2024-02-16 12:00:00+00:00,52213.87,52400.0,52103.21,52383.44,1419.72726
2024-02-16 13:00:00+00:00,52383.45,52494.0,52130.16,52464.0,2066.37992
2024-02-16 14:00:00+00:00,52464.0,52572.08,51758.0,51920.31,3725.75766
2024-02-16 15:00:00+00:00,51920.32,51933.39,51592.88,51888.01,3280.11153
2024-02-16 16:00:00+00:00,51888.01,52245.0,51844.42,52041.1,1866.6481
2024-02-16 17:00:00+00:00,52041.1,52071.09,51803.75,52016.78,1136.24362
2024-02-16 18:00:00+00:00,52016.78,52037.57,51824.98,51967.33,815.7568
2024-02-16 19:00:00+00:00,51967.33,52031.97,51655.0,51756.29,963.11327
2024-02-16 20:00:00+00:00,51756.29,51900.0,51681.1,51838.0,1080.89863
2024-02-16 21:00:00+00:00,51838.0,52008.19,51759.1,51982.01,613.53322
2024-02-16 22:00:00+00:00,51982.01,51995.88,51891.1,51977.86,413.76742
2024-02-16 23:00:00+00:00,51977.86,52208.43,51956.28,52124.11,830.64637
2024-02-17 00:00:00+00:00,52124.1,52162.82,52003.8,52003.8,548.24468
2024-02-17 01:00:00+00:00,52003.81,52026.24,51846.84,51971.33,525.07239
2024-02-17 02:00:00+00:00,51971.34,52018.0,51881.33,51935.85,369.06015
2024-02-17 03:00:00+00:00,51935.84,51974.0,51897.43,51968.75,306.26325
2024-02-17 04:00:00+00:00,51968.75,52057.54,51929.86,52011.62,517.13032
2024-02-17 05:00:00+00:00,52011.62,52013.54,51792.0,51918.98,520.02071
2024-02-17 06:00:00+00:00,51918.98,51950.0,51884.62,51925.59,362.14332
2024-02-17 07:00:00+00:00,51925.59,51960.0,51905.03,51911.33,414.60598
2024-02-17 08:00:00+00:00,51911.34,51911.34,51702.37,51740.01,837.7728
2024-02-17 09:00:00+00:00,51740.01,51795.76,51651.53,51676.4,931.13568
2024-02-17 10:00:00+00:00,51676.39,51729.24,51500.0,51721.67,1322.86272
2024-02-17 11:00:00+00:00,51721.66,51800.0,51677.23,51690.48,719.36495
2024-02-17 12:00:00+00:00,51690.47,51735.68,51558.32,51711.1,657.97943
2024-02-17 13:00:00+00:00,51711.1,51713.38,51088.1,51188.81,2893.39881
2024-02-17 14:00:00+00:00,51188.8,51329.61,50625.0,50841.09,3930.77253
2024-02-17 15:00:00+00:00,50841.09,51174.04,50642.85,50984.56,2182.56166
2024-02-17 16:00:00+00:00,50984.56,51027.15,50741.1,50951.25,1351.10919
2024-02-17 17:00:00+00:00,50951.26,51272.72,50944.67,51215.58,1415.0348
2024-02-17 18:00:00+00:00,51215.58,51291.78,51146.0,51263.95,818.98898
2024-02-17 19:00:00+00:00,51263.96,51444.0,51232.79,51394.43,802.19727
2024-02-17 20:00:00+00:00,51394.44,51561.01,51303.0,51514.0,729.10855
2024-02-17 21:00:00+00:00,51514.01,52030.18,51444.42,51803.8,1915.04775
2024-02-17 22:00:00+00:00,51803.8,51864.67,51590.0,51710.51,1048.33394
2024-02-17 23:00:00+00:00,51710.5,51739.13,51592.05,51642.64,555.79636
2024-02-18 00:00:00+00:00,51642.64,51764.32,51544.09,51676.95,743.93552
2024-02-18 01:00:00+00:00,51676.94,51798.99,51482.12,51530.83,884.45683
2024-02-18 02:00:00+00:00,51530.83,51554.39,51163.28,51277.99,1153.39167
2024-02-18 03:00:00+00:00,51277.99,51480.0,51256.93,51479.99,560.4231
2024-02-18 04:00:00+00:00,51479.99,51640.0,51477.4,51564.12,688.11702
2024-02-18 05:00:00+00:00,51564.12,51688.87,51541.24,51656.87,566.23677
2024-02-18 06:00:00+00:00,51656.88,51700.01,51405.52,51509.58,606.44072
2024-02-18 07:00:00+00:00,51509.57,51750.6,51446.1,51671.1,808.1139
2024-02-18 08:00:00+00:00,51671.1,51795.04,51644.0,51790.01,691.3785
2024-02-18 09:00:00+00:00,51790.0,52000.0,51790.0,51976.81,1158.1923
2024-02-18 10:00:00+00:00,51976.8,52069.0,51784.5,51830.83,899.70919
2024-02-18 11:00:00+00:00,51830.83,51836.68,51661.1,51832.01,695.81908
2024-02-18 12:00:00+00:00,51832.01,51865.2,51535.01,51554.06,1087.0307
2024-02-18 13:00:00+00:00,51554.06,51694.85,51541.1,51628.44,676.3383
2024-02-18 14:00:00+00:00,51628.44,51948.57,51628.43,51882.0,974.46199
2024-02-18 15:00:00+00:00,51882.0,51888.88,51727.16,51773.99,786.0794
2024-02-18 16:00:00+00:00,51774.0,51879.76,51649.19,51835.57,882.35461
2024-02-18 17:00:00+00:00,51835.57,51980.73,51786.81,51837.94,884.84524
2024-02-18 18:00:00+00:00,51837.93,51837.94,51647.25,51793.95,857.61582
2024-02-18 19:00:00+00:00,51793.96,51872.85,51691.61,51758.12,715.75078
2024-02-18 20:00:00+00:00,51758.13,51783.72,51587.4,51776.0,680.31258
2024-02-18 21:00:00+00:00,51776.01,51922.57,51754.94,51861.1,483.18353
2024-02-18 22:00:00+00:00,51861.1,52377.0,51824.12,52239.8,2449.14088
2024-02-18 23:00:00+00:00,52239.79,52350.0,51975.05,52137.67,2058.7752
2024-02-19 00:00:00+00:00,52137.68,52428.78,52101.87,52183.72,1646.47146
2024-02-19 01:00:00+00:00,52183.72,52187.62,51904.83,52092.06,1361.67412
2024-02-19 02:00:00+00:00,52092.06,52210.48,52092.06,52148.6,851.79074
2024-02-19 03:00:00+00:00,52148.6,52167.35,51977.12,52063.81,752.37547
2024-02-19 04:00:00+00:00,52063.8,52221.1,52020.61,52097.39,952.14245
2024-02-19 05:00:00+00:00,52097.38,52156.0,51989.21,52130.42,725.01109
2024-02-19 06:00:00+00:00,52130.43,52471.79,52130.42,52387.53,1697.7512
2024-02-19 07:00:00+00:00,52387.53,52488.77,52297.4,52394.04,1059.83048
2024-02-19 08:00:00+00:00,52394.04,52410.73,52063.52,52098.5,1163.91356
2024-02-19 09:00:00+00:00,52098.5,52365.26,52098.49,52262.99,1214.97997
2024-02-19 10:00:00+00:00,52262.98,52450.0,52163.14,52350.01,1368.4987
2024-02-19 11:00:00+00:00,52350.01,52423.77,52284.92,52336.22,922.83197
2024-02-19 12:00:00+00:00,52336.22,52454.11,52232.0,52271.09,1276.18628
2024-02-19 13:00:00+00:00,52271.09,52372.55,52117.4,52150.17,1536.68715
2024-02-19 14:00:00+00:00,52150.18,52202.68,52027.0,52100.0,1509.43734
2024-02-19 15:00:00+00:00,52100.0,52346.05,52028.93,52127.99,1349.87979
2024-02-19 16:00:00+00:00,52127.99,52230.0,51677.0,51775.76,2178.19956
2024-02-19 17:00:00+00:00,51775.76,52210.0,51688.69,52151.73,1971.50334
2024-02-19 18:00:00+00:00,52151.72,52200.0,51913.07,51926.61,1131.63654
2024-02-19 19:00:00+00:00,51926.62,51933.79,51781.04,51820.61,1085.7192
2024-02-19 20:00:00+00:00,51820.61,51933.2,51761.1,51798.99,834.88916
2024-02-19 21:00:00+00:00,51799.0,51920.73,51705.11,51904.42,995.05661
2024-02-19 22:00:00+00:00,51904.41,52110.0,51868.01,51936.42,943.17631
2024-02-19 23:00:00+00:00,51936.41,52013.11,51711.1,51774.73,1005.35183
2024-02-20 00:00:00+00:00,51774.74,51832.01,51500.0,51641.82,1720.30986
2024-02-20 01:00:00+00:00,51641.83,51709.99,51311.0,51631.15,1907.08974
2024-02-20 02:00:00+00:00,51631.14,51761.1,51550.0,51711.09,923.71736
2024-02-20 03:00:00+00:00,51711.09,51797.0,51574.0,51580.23,712.89149
2024-02-20 04:00:00+00:00,51580.23,51818.0,51510.0,51788.01,928.35852
2024-02-20 05:00:00+00:00,51788.0,51984.03,51754.87,51909.1,921.76247
2024-02-20 06:00:00+00:00,51909.1,52039.91,51899.99,51948.06,772.89817
2024-02-20 07:00:00+00:00,51948.06,51974.58,51801.0,51839.28,1095.95743
2024-02-20 08:00:00+00:00,51839.28,51883.22,51586.22,51776.8,1180.92112
2024-02-20 09:00:00+00:00,51776.8,51825.41,51560.0,51761.33,1812.05961
2024-02-20 10:00:00+00:00,51761.34,52120.0,51761.33,52119.99,1829.16437
2024-02-20 11:00:00+00:00,52120.0,52380.0,52119.99,52286.8,2623.99208
2024-02-20 12:00:00+00:00,52286.8,52395.0,52125.92,52178.92,1548.12369
2024-02-20 13:00:00+00:00,52178.93,52985.0,52141.68,52840.13,4731.24347
2024-02-20 14:00:00+00:00,52840.14,52864.22,51769.23,52048.74,6123.11806
2024-02-20 15:00:00+00:00,52048.74,52086.56,51340.0,51680.0,4900.14394
2024-02-20 16:00:00+00:00,51679.99,51798.98,51370.0,51396.33,2355.64595
2024-02-20 17:00:00+00:00,51396.34,51396.34,50760.37,51324.99,4482.28703
2024-02-20 18:00:00+00:00,51325.0,51544.46,51241.81,51509.89,1566.22934
2024-02-20 19:00:00+00:00,51509.89,52138.31,51431.5,52101.11,2014.47671
2024-02-20 20:00:00+00:00,52101.1,52215.85,51953.46,51990.63,1711.31343
2024-02-20 21:00:00+00:00,51990.62,52171.1,51901.1,52024.0,857.33006
2024-02-20 22:00:00+00:00,52024.01,52304.76,52006.0,52168.65,836.96284
2024-02-20 23:00:00+00:00,52168.65,52517.3,52162.77,52258.82,2058.47644
2024-02-21 00:00:00+00:00,52258.82,52366.8,52120.0,52174.2,1154.86381
2024-02-21 01:00:00+00:00,52174.2,52291.1,52050.01,52102.56,806.67295
2024-02-21 02:00:00+00:00,52102.55,52160.0,52041.1,52067.99,690.55691
2024-02-21 03:00:00+00:00,52067.99,52104.03,51988.91,52001.99,717.34587
2024-02-21 04:00:00+00:00,52002.0,52009.99,51818.01,51949.58,882.83023
2024-02-21 05:00:00+00:00,51949.57,52113.39,51817.25,51837.95,753.50661
2024-02-21 06:00:00+00:00,51837.95,51901.85,51672.0,51741.98,968.65139
2024-02-21 07:00:00+00:00,51741.97,51780.04,51452.45,51568.64,1459.17317
2024-02-21 08:00:00+00:00,51568.64,51787.04,51530.29,51667.84,1354.26908
2024-02-21 09:00:00+00:00,51667.85,51698.0,51000.93,51095.1,2744.41955
2024-02-21 10:00:00+00:00,51095.1,51413.33,50888.0,51271.1,3125.30749
2024-02-21 11:00:00+00:00,51271.1,51369.0,50813.0,50965.53,2156.35214
2024-02-21 12:00:00+00:00,50965.53,51392.14,50625.0,51310.7,3340.80061
2024-02-21 13:00:00+00:00,51310.69,51442.26,50900.0,51181.09,2373.86746
2024-02-21 14:00:00+00:00,51181.1,51208.6,50750.0,50929.99,3120.40522
2024-02-21 15:00:00+00:00,50930.0,51328.33,50841.1,51156.0,2818.50389
2024-02-21 16:00:00+00:00,51156.0,51426.0,51010.0,51346.39,2060.51339
2024-02-21 17:00:00+00:00,51346.39,51427.43,50890.0,50931.35,1933.49418
2024-02-21 18:00:00+00:00,50931.35,51107.21,50810.0,50855.83,1659.40184
2024-02-21 19:00:00+00:00,50855.82,51058.0,50649.28,51058.0,2100.67317
2024-02-21 20:00:00+00:00,51057.99,51129.18,50862.5,50957.94,1927.60322
2024-02-21 21:00:00+00:00,50957.94,51398.0,50945.46,51385.34,1807.67562
2024-02-21 22:00:00+00:00,51385.35,51525.0,51221.37,51511.1,1055.99571
2024-02-21 23:00:00+00:00,51511.11,51950.01,51487.93,51849.39,2066.51698
